"Entelect Website Last Round Feedback"
;;
.;;
4.90 A heads up that I am re-looking at this. No major changes, just 1-2 extra fields and relooking at the dropdown. The feedback is that this form is too...;**someone** created a new Feedback (#844462) on **http://entelect.cstm.co.za/contact/**>A heads up that I am re-looking at this. No major changes, just 1-2 extra fields and relooking at the dropdown. The feedback is that this form is too much of a cognitive load on the user.**Session details:**- Feedback ID: 844462- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 789- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844462wpLSZjH8/;
4.91 Looking so nice. Thank you :) I'm just noticing that the crop on the continents is slightly off centre/smaller on the LHS;**someone** created a new Feedback (#844469) on **http://entelect.cstm.co.za/contact/**>Looking so nice. Thank you :) I'm just noticing that the crop on the continents is slightly off centre/smaller on the LHS**Session details:**- Feedback ID: 844469- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 789- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844469oQ68hOd7/;
4.92 Can we make the globe bigger and slightly overlapping into the white area. Happy to mock this up;**someone** created a new Feedback (#844470) on **http://entelect.cstm.co.za/contact/**>Can we make the globe bigger and slightly overlapping into the white area. Happy to mock this up**Session details:**- Feedback ID: 844470- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844470Mgagp5O5/;
4.93 text on selection should become regular;**someone** created a new Feedback (#844472) on **http://entelect.cstm.co.za/contact/**>text on selection should become regular**Session details:**- Feedback ID: 844472- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844472jMbgX20X/;
4.94 to be removed. May need to add News here but I'm checking with Matt;**someone** created a new Feedback (#844481) on **http://entelect.cstm.co.za/?lang=nz&_sfm_home_page_category=featured#**>to be removed. May need to add News here but I'm checking with Matt**Session details:**- Feedback ID: 844481- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844481yluoEWjg/;
4.95 Experience on NZ+NL service needs to be prioritised to display their country specific projects;**someone** created a new Feedback (#844485) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#****Comments:**- Experience on NZ+NL service needs to be prioritised to display their country specific projects**Session details:**- Feedback ID: 844485- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8444852ILlwSUC/;
4.96 text should be blue;**someone** created a new Feedback (#844488) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#**>text should be blue**Session details:**- Feedback ID: 844488- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8444888HJtvIvB/;
4.97 Text should be centred to image;**someone** created a new Feedback (#844492) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#**>Text should be centred to image**Session details:**- Feedback ID: 844492- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844492oYipB49A/;
4.98 padding between sections should be equal. First block is too much and 2nd one there is nothing;**someone** created a new Feedback (#844496) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#**>padding between sections should be equal. First block is too much and 2nd one there is nothing**Session details:**- Feedback ID: 844496- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844496jQkIJ4eV/;
4.99 Padding not consistent to other pages;**someone** created a new Feedback (#844499) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#**>Padding not consistent to other pages**Session details:**- Feedback ID: 844499- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8444992j9E7eG0/;
4.100 When navigating to other services within NL/NZ the flag icon changes to show SA. If this user navigates again they are actually in SA pages and won't ...;**someone** created a new Feedback (#844516) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#****Comments:**- When navigating to other services within NL/NZ the flag icon changes to show SA. If this user navigates again they are actually in SA pages and won't see NL/NZ services, Leadership page will be SA and Contact form will go to SA leads email**Session details:**- Feedback ID: 844516- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844516aifrpneU/;
4.101 these dots are much bigger than the other services bullets;**someone** created a new Feedback (#844520) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#**>these dots are much bigger than the other services bullets**Session details:**- Feedback ID: 844520- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844520b4SUVU14/;
4.102 All categories still showing on mobile;**someone** created a new Feedback (#844526) on **http://entelect.cstm.co.za/giving-back/**>All categories still showing on mobile**Session details:**- Feedback ID: 844526- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844526nk1oVBji/;
4.103 not sure what that is?;**someone** created a new Feedback (#844544) on **http://entelect.cstm.co.za/tag/news/**>not sure what that is?**Session details:**- Feedback ID: 844544- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844544E5oNra3r/;
4.104 text should be Light;**someone** created a new Feedback (#844546) on **http://entelect.cstm.co.za/tag/news/**>text should be Light**Session details:**- Feedback ID: 844546- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844546N1U9QGnD/;
4.105 how will video play?;**someone** created a new Feedback (#844548) on **http://entelect.cstm.co.za/tag/news/**>how will video play?**Session details:**- Feedback ID: 844548- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844548MAMKTldz/;
4.106 This gradient background is has a big radius of where the dark grey falls;**someone** created a new Feedback (#844549) on **http://entelect.cstm.co.za/services/data-solutions/****Comments:**- This gradient background is has a big radius of where the dark grey falls**Session details:**- Feedback ID: 844549- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844549A8pervhs/;
4.107 Nice;**someone** created a new Feedback (#844550) on **http://entelect.cstm.co.za/services/data-solutions/****Comments:**- Nice**Session details:**- Feedback ID: 844550- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844550h6fj73Tj/;
4.108 not looking so great. I will mock up;**someone** created a new Feedback (#844553) on **http://entelect.cstm.co.za/services/data-solutions/**>not looking so great. I will mock up**Session details:**- Feedback ID: 844553- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844553w5TMyVRA/;
4.109 same. dark grey gradient is too big;**someone** created a new Feedback (#844559) on **http://entelect.cstm.co.za/industries/logistics/****Comments:**- same. dark grey gradient is too big**Session details:**- Feedback ID: 844559- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844559rEvIBuUq/;
4.110 Uppercase track records titles;;
4.111 Remove bold styling in featured articles in sub-nav;;
4.112 Regarding cards: when there is a <b> tag we actually need to use the bold font (not semi-bold). This is the only place we use MyriadPro-Bold.;;
4.113 alignment;**someone** created a new Feedback (#844760) on **http://entelect.cstm.co.za/?lang=nz&_sfm_home_page_category=featured#**>alignment**Session details:**- Feedback ID: 844760- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844760HdvSvd6k/;
4.114 Could you please place these on a card.;**someone** created a new Feedback (#844809) on **http://entelect.cstm.co.za/industries/agriculture/**>Could you please place these on a card.**Session details:**- Feedback ID: 844809- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844809n6v8xPNF/;
4.115 This text can be smaller.;**someone** created a new Feedback (#844817) on **http://entelect.cstm.co.za/industries/agriculture/**>This text can be smaller.**Session details:**- Feedback ID: 844817- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844817e2D7hYpb/;
4.116 read more should be closer to the synopsis;**someone** created a new Feedback (#844818) on **http://entelect.cstm.co.za/industries/agriculture/**>read more should be closer to the synopsis**Session details:**- Feedback ID: 844818- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844818v2LznS5N/;
4.117 A little more padding here. Probably double what it is now;**someone** created a new Feedback (#844821) on **http://entelect.cstm.co.za/industries/agriculture/**>A little more padding here. Probably double what it is now**Session details:**- Feedback ID: 844821- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844821guFPufnD/;
4.118 Can we fit the list that appears here on desktop as two columns of 3?;**someone** created a new Feedback (#844824) on **http://entelect.cstm.co.za/industries/banking/**>Can we fit the list that appears here on desktop as two columns of 3?**Session details:**- Feedback ID: 844824- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8448243Mq7ijAy/;
4.119 needs more padding here;**someone** created a new Feedback (#844828) on **http://entelect.cstm.co.za/industries/banking/**>needs more padding here**Session details:**- Feedback ID: 844828- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844828buaWO3tF/;
4.120 too much negative space;**someone** created a new Feedback (#844855) on **http://entelect.cstm.co.za/services/custom-software/**>too much negative space**Session details:**- Feedback ID: 844855- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/84485587krvMEI/;
4.121 could these be two columns of 3 on mobile? The scroll feels very long here;**someone** created a new Feedback (#844852) on **http://entelect.cstm.co.za/services/custom-software/**>could these be two columns of 3 on mobile? The scroll feels very long here**Session details:**- Feedback ID: 844852- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844852ww1Aw4cq/;
4.122 2 columns of 2?;**someone** created a new Feedback (#844862) on **http://entelect.cstm.co.za/services/user-experience-engineering/**>2 columns of 2?**Session details:**- Feedback ID: 844862- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844862hOM5bpsX/;
4.123 a bit too much negative space;**someone** created a new Feedback (#844867) on **http://entelect.cstm.co.za/services/user-experience-engineering/**>a bit too much negative space**Session details:**- Feedback ID: 844867- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844867h7jKAmXa/;
4.124 needs like triple the amount of padding between sections;**someone** created a new Feedback (#844876) on **http://entelect.cstm.co.za/services/the-entelect-academy/**>needs like triple the amount of padding between sections**Session details:**- Feedback ID: 844876- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844876SolcJHWk/;
4.125 Like desktop, needs a bold heading here that says "What we do";**someone** created a new Feedback (#844882) on **http://entelect.cstm.co.za/services/backbase/****Comments:**- Like desktop, needs a bold heading here that says "What we do"- And a bold heading here that says "Our Partnerships"**Session details:**- Feedback ID: 844882- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844882jdd19G35/;
4.126 something going on with the up/down arrows;**someone** created a new Feedback (#844886) on **http://entelect.cstm.co.za/services/backbase/**>something going on with the up/down arrows**Session details:**- Feedback ID: 844886- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844886F3wRP3Vw/;
4.127 Check out my Xd file for the design of this drop down. All the descriptions are nested below the topic/category headings;**someone** created a new Feedback (#844897) on **http://entelect.cstm.co.za/services/backbase/****Comments:**- Check out my Xd file for the design of this drop down. All the descriptions are nested below the topic/category headings- please ignore the MP Light font for "Explore.." It should be regular as is.**Session details:**- Feedback ID: 844897- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844897erz4kSDX/;
4.128 Can you move this tag to the top right? And make the font smaller to match with the publication cards below.;**someone** created a new Feedback (#844924) on **http://entelect.cstm.co.za/insights/****Comments:**- Can you move this tag to the top right? And make the font smaller to match with the publication cards below.- can you rotate this blue background so the light shadow is on the top. That way the dark blue button is against the darker background**Session details:**- Feedback ID: 844924- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844924CkG1si6C/;
4.129 Are you able to drop these buttons to below all the copy for "Whats in this pub" section, above the grey line. It should be centred with the words "Sh...;**someone** created a new Feedback (#844937) on **http://entelect.cstm.co.za/publications/practical-leadership-guidelines-for-remote-teamwork-decisions-and-culture/****Comments:**- Are you able to drop these buttons to below all the copy for "Whats in this pub" section, above the grey line. It should be centred with the words "Share to" above it. Same as the follow us on the footer.**Session details:**- Feedback ID: 844937- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844937rAUJ89I8/;
4.130 Move "Share to" buttons here.;**someone** created a new Feedback (#844944) on **http://entelect.cstm.co.za/publications/practical-leadership-guidelines-for-remote-teamwork-decisions-and-culture/**>Move "Share to" buttons here.**Session details:**- Feedback ID: 844944- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844944yNslxG7S/;
4.131 4th card can fall away but needs a next button;**someone** created a new Feedback (#844947) on **http://entelect.cstm.co.za/publications/practical-leadership-guidelines-for-remote-teamwork-decisions-and-culture/****Comments:**- 4th card can fall away but needs a next button**Session details:**- Feedback ID: 844947- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844947tGWOSXEh/;
4.132 Add description text "Share to" here if it's not clear;**someone** created a new Feedback (#844961) on **http://entelect.cstm.co.za/publications/practical-leadership-guidelines-for-remote-teamwork-decisions-and-culture/**>Add description text "Share to" here if it's not clear**Session details:**- Feedback ID: 844961- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844961C4vjP7lk/;
4.133 card to move down so that spacing is equal between the top and bottom cards from the line;**someone** created a new Feedback (#844977) on **http://entelect.cstm.co.za/insights/**>card to move down so that spacing is equal between the top and bottom cards from the line**Session details:**- Feedback ID: 844977- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844977Qonh3EXR/;
4.134 could you add the arrow in and place the button next to it;**someone** created a new Feedback (#844984) on **http://entelect.cstm.co.za/insights/**>could you add the arrow in and place the button next to it**Session details:**- Feedback ID: 844984- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8449843ujU9LLK/;
4.135 when I select any of these services from nav or homepage it scrolls to the service. For these pages could you please remove the scroll. It's skipping ...;**someone** created a new Feedback (#844996) on **http://entelect.cstm.co.za/entelect-new-zealand/?lang=nz#****Comments:**- when I select any of these services from nav or homepage it scrolls to the service. For these pages could you please remove the scroll. It's skipping Experience which is important and the content is here is this so would prefer the user to see it all.**Session details:**- Feedback ID: 844996- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/844996ww18oo6e/;
4.136 on my mobile it's not automatically scrolling to the category if selected via the nav;**someone** created a new Feedback (#845000) on **http://entelect.cstm.co.za/insights/#****Comments:**- on my mobile it's not automatically scrolling to the category if selected via the nav**Session details:**- Feedback ID: 845000- Rating: N/A- Browser: Chrome 88.0.4324.96 (Android)- Window Size: 400 x 677- Resolution Size: 400 x 677----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/845000gOhzRlWF/;
4.137 perhaps we need to make the width of the track record/projects text the same as these. This width feels nice;**someone** created a new Feedback (#845015) on **http://entelect.cstm.co.za/?post_type=insights&p=4209&preview=true**>perhaps we need to make the width of the track record/projects text the same as these. This width feels nice**Session details:**- Feedback ID: 845015- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 1440 x 900----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8450159sSsJ2Tg/;
4.138 On grey drop down for Insights the lines are missing;**someone** created a new Feedback (#845036) on **http://entelect.cstm.co.za/industries/agriculture/****Comments:**- On grey drop down for Insights the lines are missing- Line is also missing on grey next to Our Partnership**Session details:**- Feedback ID: 845036- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 2560 x 1440----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/845036oPhXa2UH/;
4.139 On blue drop down for Services the line next to Our Partnerships is too long on both ends;**someone** created a new Feedback (#845041) on **http://entelect.cstm.co.za/?_sfm_home_page_category=featured****Comments:**- On blue drop down for Services the line next to Our Partnerships is too long on both ends**Session details:**- Feedback ID: 845041- Rating: N/A- Browser: Chrome 88.0.4324.96 (Mac)- Window Size: 1440 x 764- Resolution Size: 2560 x 1440----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/845041liQT0UuR/;
4.140 Resolve odd whitespace;**someone** created a new Feedback (#848216) on **http://entelect.cstm.co.za/industries/banking/**>Resolve odd whitespace**Comments:**- Odd whitespace here**Session details:**- Feedback ID: 848216- Rating: N/A- Browser: Chrome 88.0.4324.150 (Windows)- Window Size: 1920 x 937- Resolution Size: 1920 x 1080----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8482166qKCavPR/;
4.141 Image to the right needs a bit of padding relief or it needs to be scaled down to match up with text to the left;**someone** created a new Feedback (#848217) on **http://entelect.cstm.co.za/industries/banking/**>Image to the right needs a bit of padding relief or it needs to be scaled down to match up with text to the left**Session details:**- Feedback ID: 848217- Rating: N/A- Browser: Chrome 88.0.4324.150 (Windows)- Window Size: 1920 x 937- Resolution Size: 1920 x 1080----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/848217tQ5wos1o/;
4.142 Really like this little triangle graphic although it has a bit of an accenture ring to it. Other gradient shapes are all slightly more organic - ones ...;**someone** created a new Feedback (#848220) on **http://entelect.cstm.co.za/industries/banking/**>Really like this little triangle graphic although it has a bit of an accenture ring to it. Other gradient shapes are all slightly more organic - ones used in header sections**Session details:**- Feedback ID: 848220- Rating: N/A- Browser: Chrome 88.0.4324.150 (Windows)- Window Size: 1920 x 937- Resolution Size: 1920 x 1080----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/8482205c2KytgF/;
4.143 Globe can be smaller to resolve whitespace under list of offices;**someone** created a new Feedback (#848226) on **http://entelect.cstm.co.za/contact/**>Globe can be smaller to resolve whitespace under list of offices**Session details:**- Feedback ID: 848226- Rating: N/A- Browser: Chrome 88.0.4324.150 (Windows)- Window Size: 2133 x 1041- Resolution Size: 1920 x 1080----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/848226x0aGmp9c/;
4.144 Use same typeface for this image as the rest of the site;**someone** created a new Feedback (#848317) on **http://entelect.cstm.co.za/services/custom-software/**>Use same typeface for this image as the rest of the site**Session details:**- Feedback ID: 848317- Rating: N/A- Browser: Chrome 88.0.4324.150 (Windows)- Window Size: 2133 x 1041- Resolution Size: 1920 x 1080----**View feedback details in Userback:** https://app.userback.io/viewer/10300/20645/848317ly4JB6CL/;
